Unnamed: 0,Best,Brussel,Luxumburg,Month
Part 161,5,10,7,8
Part 162,1,7,3,8
Part 163,2,9,8,8
Part 164,5,2,8,8
Part 165,1,10,2,8
Part 166,7,8,7,8
Part 167,10,7,3,8
Part 168,1,9,5,8
Part 169,1,3,4,8
Part 170,7,3,5,8
Part 171,5,7,10,8
Part 172,1,2,5,8
Part 173,9,1,8,8
Part 174,4,10,6,8
Part 175,3,9,7,8
Part 176,6,7,7,8
Part 177,6,9,10,8
Part 178,8,10,4,8
Part 179,5,5,10,8
Part 180,1,1,10,8
Part 181,3,1,2,8
Part 182,8,9,4,8
Part 183,1,9,1,8
Part 184,10,2,10,8
Part 185,3,4,7,8
Part 186,10,9,1,8
Part 187,1,1,1,8
Part 188,4,7,7,8
Part 189,6,6,9,8
Part 190,4,4,6,8
Part 191,8,1,2,8
Part 192,5,4,3,8
Part 193,9,4,1,8
Part 194,1,9,1,8
Part 195,6,10,5,8
Part 196,5,2,10,8
Part 197,4,10,4,8
Part 198,7,10,5,8
Part 199,5,7,5,8
Part 200,2,5,9,8
Part 201,7,8,10,8
Part 202,5,6,10,8
Part 203,1,1,4,8
Part 204,3,6,4,8
Part 205,4,6,2,8
Part 206,4,8,10,8
Part 207,1,2,7,8
Part 208,5,10,9,8
Part 209,8,6,2,8
Part 210,6,6,3,8
Part 211,6,1,1,8
Part 212,2,1,5,8
Part 213,9,9,7,8
Part 214,9,2,6,8
Part 215,1,4,1,8
Part 216,8,7,3,8
Part 217,7,1,5,8
Part 218,1,4,1,8
Part 219,6,4,3,8
Part 220,9,1,1,8
Part 221,7,4,10,8
Part 222,3,8,5,8
Part 223,4,2,10,8
Part 224,6,5,6,8
Part 225,8,10,1,8
Part 226,5,9,3,8
Part 227,2,7,2,8
Part 228,3,10,8,8
Part 229,6,6,3,8
Part 230,2,6,8,8
Part 231,3,7,5,8
Part 232,6,9,2,8
Part 233,1,4,3,8
Part 234,3,10,4,8
Part 235,4,1,2,8
Part 236,3,6,5,8
Part 237,8,8,4,8
Part 238,8,10,8,8
Part 239,9,4,8,8
Part 240,10,7,5,8
Part 241,9,10,7,8
Part 242,9,9,10,8
Part 243,8,4,6,8
Part 244,8,6,5,8
Part 245,9,2,7,8
Part 246,7,3,8,8
Part 247,9,10,10,8
Part 248,7,9,6,8
Part 249,7,1,10,8
Part 250,5,5,2,8
Part 251,1,5,6,8
Part 252,4,7,8,8
Part 253,8,1,3,8
Part 254,6,1,3,8
Part 255,5,9,4,8
Part 256,2,8,2,8
Part 257,6,2,1,8
Part 258,6,7,5,8
Part 259,2,6,5,8
Part 260,6,2,8,8
Part 261,7,4,1,8
Part 262,9,8,1,8
Part 263,3,10,2,8
Part 264,7,3,3,8
Part 265,6,1,1,8
Part 266,1,8,3,8
Part 267,4,2,9,8
Part 268,6,7,8,8
Part 269,7,2,9,8
Part 270,8,5,6,8
Part 271,3,2,7,8
Part 272,3,9,8,8
Part 273,4,8,2,8
Part 274,7,2,3,8
Part 275,10,2,6,8
Part 276,4,7,5,8
Part 277,9,1,4,8
Part 278,10,8,9,8
Part 279,2,5,5,8
Part 280,4,3,9,8
Part 281,10,4,3,8
Part 282,9,5,7,8
Part 283,5,4,7,8
Part 284,5,6,7,8
Part 285,2,9,7,8
Part 286,10,1,6,8
Part 287,10,6,1,8
Part 288,4,10,9,8
Part 289,4,3,2,8
Part 290,1,2,10,8
Part 291,5,5,8,8
Part 292,8,8,10,8
Part 293,6,7,1,8
Part 294,4,9,5,8
Part 295,4,9,8,8
Part 296,7,1,3,8
Part 297,6,9,7,8
Part 298,2,9,6,8
Part 299,10,1,9,8
Part 300,9,10,6,8
Part 301,7,4,3,8
Part 302,1,6,4,8
Part 303,1,10,10,8
Part 304,5,8,8,8
Part 305,2,10,8,8
Part 306,8,10,9,8
Part 307,8,10,2,8
Part 308,7,2,9,8
Part 309,1,10,10,8
Part 310,4,8,3,8
Part 311,2,1,9,8
Part 312,5,5,10,8
Part 313,7,4,6,8
Part 314,7,2,5,8
Part 315,4,9,9,8
Part 316,2,8,7,8
Part 317,7,3,1,8
Part 318,9,7,4,8
Part 319,7,4,1,8
Part 320,1,5,4,8
Part 321,3,3,1,8
Part 322,5,3,9,8
Part 323,8,2,8,8
Part 324,8,9,6,8
Part 325,6,1,7,8
Part 326,8,3,7,8
Part 327,4,10,4,8
Part 328,7,9,6,8
Part 329,2,10,6,8
Part 330,3,5,1,8
Part 331,7,10,1,8
Part 332,10,2,2,8
Part 333,10,7,6,8
Part 334,6,4,9,8
Part 335,3,7,1,8
Part 336,5,5,5,8
Part 337,10,5,10,8
Part 338,5,8,1,8
Part 339,3,2,10,8
Part 340,4,6,2,8
Part 341,4,4,2,8
Part 342,10,4,8,8
Part 343,8,5,8,8
Part 344,2,6,4,8
Part 345,5,10,7,8
Part 346,4,9,9,8
Part 347,3,2,9,8
Part 348,5,5,5,8
Part 349,6,1,6,8
Part 350,9,2,10,8
Part 351,10,7,1,8
Part 352,1,9,4,8
Part 353,7,1,5,8
Part 354,9,2,4,8
Part 355,6,9,9,8
Part 356,7,10,5,8
Part 357,1,4,2,8
Part 358,7,3,2,8
Part 359,1,4,3,8
Part 360,7,3,7,8
Part 361,8,9,5,8
Part 362,5,2,7,8
Part 363,2,6,4,8
Part 364,6,7,8,8
Part 365,7,6,6,8
Part 366,1,3,6,8
Part 367,6,9,9,8
Part 368,4,4,5,8
Part 369,7,1,4,8
Part 370,3,3,2,8
Part 371,10,9,5,8
Part 372,4,5,1,8
Part 373,1,5,6,8
Part 374,10,2,10,8
Part 375,6,9,8,8
Part 376,7,1,2,8
Part 377,1,6,8,8
Part 378,7,5,2,8
Part 379,7,6,4,8
Part 380,8,4,1,8
Part 381,8,10,3,8
Part 382,10,1,5,8
Part 383,2,6,5,8
Part 384,7,4,8,8
Part 385,2,7,5,8
Part 386,8,6,9,8
Part 387,10,9,5,8
Part 388,3,2,1,8
Part 389,9,8,5,8
Part 390,3,5,6,8
Part 391,10,10,10,8
Part 392,6,3,10,8
Part 393,2,10,10,8
Part 394,7,8,8,8
Part 395,9,8,4,8
Part 396,4,4,9,8
Part 397,4,8,6,8
Part 398,1,6,6,8
Part 399,8,5,5,8
Part 400,4,9,10,8
Part 401,2,7,9,8
Part 402,1,6,9,8
Part 403,4,7,1,8
Part 404,9,8,2,8
Part 405,2,3,10,8
Part 406,3,6,10,8
Part 407,4,4,8,8
Part 408,1,6,6,8
Part 409,4,1,5,8
Part 410,8,4,2,8
Part 411,9,1,1,8
Part 412,4,8,2,8
Part 413,6,6,9,8
Part 414,3,1,4,8
Part 415,5,2,8,8
Part 416,1,2,2,8
Part 417,3,6,5,8
Part 418,7,7,7,8
Part 419,7,4,5,8
Part 420,1,1,5,8
Part 421,7,10,6,8
Part 422,7,2,9,8
Part 423,8,4,6,8
Part 424,2,8,7,8
Part 425,10,10,4,8
Part 426,7,7,4,8
Part 427,5,10,9,8
Part 428,7,6,8,8
Part 429,9,3,3,8
Part 430,2,5,2,8
Part 431,4,9,4,8
Part 432,1,7,1,8
Part 433,4,8,10,8
Part 434,9,2,7,8
Part 435,2,3,4,8
Part 436,3,9,7,8
Part 437,9,1,3,8
Part 438,8,2,3,8
Part 439,7,8,10,8
Part 440,2,10,9,8
Part 441,9,9,6,8
Part 442,2,8,4,8
Part 443,8,8,4,8
Part 444,2,10,9,8
Part 445,8,1,6,8
Part 446,9,9,10,8
Part 447,4,1,8,8
Part 448,6,4,6,8
Part 449,1,7,7,8
Part 450,9,1,8,8
Part 451,5,8,10,8
Part 452,1,6,5,8
Part 453,10,8,4,8
Part 454,5,7,1,8
Part 455,4,4,3,8
Part 456,8,4,5,8
Part 457,2,2,1,8
Part 458,4,5,6,8
Part 459,2,4,3,8
Part 460,1,7,5,8
Part 461,1,8,9,8
Part 462,4,4,9,8
Part 463,8,3,5,8
Part 464,9,5,7,8
Part 465,3,9,9,8
Part 466,10,5,3,8
Part 467,1,7,7,8
Part 468,4,7,3,8
Part 469,1,7,4,8
Part 470,3,8,1,8
Part 471,9,7,9,8
Part 472,5,10,9,8
Part 473,4,2,1,8
Part 474,6,3,8,8
Part 475,4,3,7,8
Part 476,10,5,4,8
Part 477,4,3,2,8
Part 478,7,7,6,8
Part 479,8,4,10,8
Part 480,9,1,10,8
Part 481,1,9,6,8
Part 482,3,1,2,8
Part 483,9,9,2,8
Part 484,5,2,10,8
Part 485,6,2,5,8
Part 486,5,4,2,8
Part 487,8,1,10,8
Part 488,6,8,4,8
Part 489,3,3,7,8
Part 490,4,2,3,8
Part 491,5,7,10,8
Part 492,4,5,1,8
Part 493,1,2,2,8
Part 494,6,6,1,8
Part 495,6,1,10,8
Part 496,8,2,4,8
Part 497,9,6,6,8
Part 498,3,3,1,8
Part 499,9,1,8,8
Part 500,7,6,9,8
Part 501,10,2,8,8
Part 502,7,2,1,8
Part 503,2,5,10,8
Part 504,5,2,9,8
Part 505,5,4,7,8
Part 506,4,6,7,8
Part 507,9,2,1,8
Part 508,10,2,8,8
Part 509,10,5,1,8
Part 510,3,9,4,8
Part 511,9,2,9,8
Part 512,5,6,1,8
Part 513,3,7,10,8
Part 514,5,4,7,8
Part 515,1,9,9,8
Part 516,9,9,3,8
Part 517,9,7,5,8
Part 518,6,2,7,8
Part 519,1,4,2,8
Part 520,9,8,1,8
Part 521,8,9,9,8
Part 522,8,8,4,8
Part 523,10,10,6,8
Part 524,4,3,8,8
Part 525,3,8,6,8
Part 526,6,4,2,8
Part 527,2,5,3,8
Part 528,5,1,6,8
Part 529,8,9,5,8
Part 530,5,3,6,8
Part 531,6,6,4,8
Part 532,10,10,3,8
Part 533,6,9,10,8
Part 534,6,6,6,8
Part 535,1,10,10,8
Part 536,9,4,7,8
Part 537,2,6,6,8
Part 538,3,10,7,8
Part 539,2,1,4,8
Part 540,5,3,1,8
Part 541,6,4,6,8
Part 542,5,5,10,8
Part 543,6,7,8,8
Part 544,5,10,5,8
Part 545,7,8,3,8
Part 546,8,3,1,8
Part 547,8,5,7,8
Part 548,9,3,2,8
Part 549,2,2,8,8
Part 550,7,9,6,8
Part 551,10,5,7,8
Part 552,8,7,7,8
Part 553,9,10,5,8
Part 554,1,8,10,8
Part 555,3,7,10,8
Part 556,9,5,3,8
Part 557,8,6,6,8
Part 558,10,7,4,8
Part 559,9,3,1,8
Part 560,4,9,1,8
Part 561,4,5,10,8
Part 562,7,1,8,8
Part 563,6,3,2,8
Part 564,6,7,5,8
Part 565,1,3,8,8
Part 566,2,4,2,8
Part 567,9,4,10,8
Part 568,2,7,10,8
Part 569,3,6,7,8
Part 570,1,2,4,8
Part 571,7,9,7,8
Part 572,4,7,10,8
Part 573,9,7,7,8
Part 574,9,4,6,8
Part 575,6,9,3,8
Part 576,2,7,3,8
Part 577,4,7,6,8
Part 578,7,6,2,8
Part 579,9,7,3,8
Part 580,5,1,7,8
Part 581,7,7,5,8
Part 582,9,8,7,8
Part 583,1,1,3,8
Part 584,3,4,3,8
Part 585,9,10,5,8
Part 586,5,8,5,8
Part 587,10,8,5,8
Part 588,5,4,5,8
Part 589,2,1,1,8
Part 590,1,5,4,8
Part 591,9,4,3,8
Part 592,6,1,10,8
Part 593,1,1,8,8
Part 594,5,2,1,8
Part 595,9,6,9,8
Part 596,1,9,6,8
Part 597,7,6,4,8
Part 598,5,6,8,8
Part 599,6,1,3,8
Part 600,4,2,7,8
Part 601,6,7,7,8
Part 602,6,9,5,8
Part 603,10,3,5,8
Part 604,2,3,2,8
Part 605,4,1,8,8
Part 606,4,7,6,8
Part 607,6,6,2,8
Part 608,9,1,4,8
Part 609,10,7,6,8
Part 610,3,7,1,8
Part 611,1,10,5,8
Part 612,8,4,9,8
Part 613,9,9,2,8
Part 614,3,9,6,8
Part 615,10,7,6,8
Part 616,5,8,10,8
Part 617,6,9,5,8
Part 618,1,3,5,8
Part 619,7,3,10,8
Part 620,8,1,5,8
Part 621,10,2,6,8
Part 622,6,3,4,8
Part 623,6,1,1,8
Part 624,5,1,4,8
Part 625,2,1,8,8
Part 626,10,4,10,8
Part 627,3,10,9,8
Part 628,6,2,7,8
Part 629,5,3,1,8
Part 630,3,2,5,8
Part 631,10,9,3,8
Part 632,3,8,5,8
Part 633,1,4,10,8
Part 634,2,10,10,8
Part 635,10,2,10,8
Part 636,5,4,7,8
Part 637,7,7,6,8
Part 638,8,3,10,8
Part 639,4,4,10,8
Part 640,1,8,3,8
Part 641,1,6,1,8
Part 642,1,10,9,8
Part 643,8,4,1,8
Part 644,2,5,9,8
Part 645,6,5,6,8
Part 646,9,5,10,8
Part 647,6,9,2,8
Part 648,7,4,8,8
Part 649,6,8,6,8
Part 650,8,7,4,8
Part 651,1,3,5,8
Part 652,4,2,2,8
Part 653,1,3,1,8
Part 654,8,7,3,8
Part 655,4,8,4,8
Part 656,7,6,6,8
Part 657,5,2,7,8
Part 658,9,8,6,8
Part 659,2,10,5,8
Part 660,2,2,4,8
Part 661,4,7,10,8
Part 662,10,5,9,8
Part 663,4,7,6,8
Part 664,8,2,5,8
Part 665,7,1,9,8
Part 666,6,5,7,8
Part 667,7,9,2,8
Part 668,4,3,6,8
Part 669,4,3,2,8
Part 670,4,3,7,8
Part 671,2,7,10,8
Part 672,3,6,4,8
Part 673,10,6,5,8
Part 674,10,8,4,8
Part 675,9,7,1,8
Part 676,9,5,8,8
Part 677,9,4,4,8
Part 678,5,3,2,8
Part 679,2,9,2,8
Part 680,1,2,6,8
Part 681,9,2,5,8
Part 682,9,6,7,8
Part 683,9,6,10,8
Part 684,10,7,10,8
Part 685,6,4,1,8
Part 686,10,4,2,8
Part 687,3,2,10,8
Part 688,9,7,5,8
Part 689,9,10,3,8
Part 690,5,10,2,8
Part 691,10,10,5,8
Part 692,6,3,4,8
Part 693,6,9,7,8
Part 694,8,3,10,8
Part 695,1,5,4,8
Part 696,6,1,2,8
Part 697,9,8,3,8
Part 698,9,8,6,8
Part 699,8,7,2,8
Part 700,6,8,3,8
Part 701,9,1,8,8
Part 702,2,7,6,8
Part 703,6,3,8,8
Part 704,3,3,3,8
Part 705,3,3,10,8
Part 706,4,3,2,8
Part 707,7,4,8,8
Part 708,4,8,6,8
Part 709,7,6,1,8
Part 710,8,6,1,8
Part 711,5,4,10,8
Part 712,6,7,10,8
Part 713,5,6,4,8
Part 714,9,8,10,8
Part 715,8,10,4,8
Part 716,4,5,1,8
Part 717,9,2,1,8
Part 718,4,9,1,8
Part 719,7,5,7,8
Part 720,2,3,9,8
Part 721,2,2,5,8
Part 722,3,10,9,8
Part 723,6,6,6,8
Part 724,6,10,8,8
Part 725,4,7,4,8
Part 726,4,7,8,8
Part 727,8,7,1,8
Part 728,7,8,5,8
Part 729,8,2,5,8
Part 730,6,5,9,8
Part 731,3,6,5,8
Part 732,4,3,10,8
Part 733,9,4,7,8
Part 734,5,9,3,8
Part 735,9,7,4,8
Part 736,2,2,2,8
Part 737,5,7,3,8
Part 738,4,4,7,8
Part 739,6,7,9,8
Part 740,5,6,9,8
Part 741,6,7,2,8
Part 742,4,8,5,8
Part 743,6,10,2,8
Part 744,7,8,3,8
Part 745,5,5,6,8
Part 746,5,5,1,8
Part 747,6,1,8,8
Part 748,3,6,8,8
Part 749,4,10,10,8
Part 750,10,10,5,8
Part 751,2,2,3,8
Part 752,2,3,7,8
Part 753,1,8,5,8
Part 754,1,10,5,8
Part 755,8,3,5,8
Part 756,3,2,6,8
Part 757,3,4,3,8
Part 758,10,10,9,8
Part 759,5,9,9,8
Part 760,3,9,9,8
Part 761,7,10,6,8
Part 762,10,1,3,8
Part 763,9,8,9,8
Part 764,7,9,6,8
Part 765,10,4,3,8
Part 766,1,7,9,8
Part 767,8,6,7,8
Part 768,3,6,7,8
Part 769,1,9,1,8
Part 770,4,2,3,8
Part 771,4,10,1,8
Part 772,8,10,6,8
Part 773,6,5,1,8
Part 774,8,8,10,8
Part 775,7,7,8,8
Part 776,8,1,7,8
Part 777,9,8,4,8
Part 778,6,9,4,8
Part 779,5,4,7,8
Part 780,5,7,8,8
Part 781,7,6,1,8
Part 782,6,1,3,8
Part 783,6,5,8,8
Part 784,4,10,3,8
Part 785,3,1,10,8
Part 786,2,2,5,8
Part 787,5,4,5,8
Part 788,9,8,4,8
Part 789,10,5,3,8
Part 790,3,6,3,8
Part 791,4,10,1,8
Part 792,3,9,8,8
Part 793,7,6,5,8
Part 794,10,8,6,8
Part 795,2,6,10,8
Part 796,8,7,6,8
Part 797,4,9,4,8
Part 798,7,3,5,8
Part 799,10,1,10,8
Part 800,7,9,1,8
Part 801,5,9,6,8
Part 802,4,1,8,8
Part 803,3,2,2,8
Part 804,6,1,2,8
Part 805,9,8,4,8
Part 806,6,7,7,8
Part 807,2,5,3,8
Part 808,9,2,4,8
Part 809,5,3,8,8
Part 810,7,7,2,8
Part 811,8,6,8,8
Part 812,7,9,1,8
Part 813,5,7,9,8
Part 814,4,3,1,8
Part 815,3,8,10,8
Part 816,4,3,3,8
Part 817,5,1,5,8
Part 818,3,2,4,8
Part 819,7,6,5,8
Part 820,1,4,9,8
Part 821,1,8,1,8
Part 822,4,1,4,8
Part 823,4,5,6,8
Part 824,9,1,5,8
Part 825,9,10,4,8
Part 826,8,8,7,8
Part 827,5,6,10,8
Part 828,10,6,4,8
Part 829,8,9,9,8
Part 830,2,5,6,8
Part 831,9,9,2,8
Part 832,6,4,9,8
Part 833,5,8,9,8
Part 834,6,6,7,8
Part 835,9,9,5,8
Part 836,5,4,9,8
Part 837,6,5,9,8
Part 838,2,8,10,8
Part 839,6,5,2,8
Part 840,7,2,9,8
Part 841,3,10,4,8
Part 842,7,10,7,8
Part 843,6,5,3,8
Part 844,7,2,5,8
Part 845,2,5,4,8
Part 846,8,7,6,8
Part 847,9,5,2,8
Part 848,1,10,9,8
Part 849,6,5,2,8
Part 850,8,2,7,8
Part 851,1,3,8,8
Part 852,4,4,6,8
Part 853,4,10,6,8
Part 854,3,9,7,8
Part 855,1,8,5,8
Part 856,1,10,10,8
Part 857,8,2,10,8
Part 858,4,4,1,8
Part 859,4,6,1,8
Part 860,6,9,7,8
Part 861,9,8,7,8
Part 862,3,4,4,8
Part 863,5,10,2,8
Part 864,8,7,10,8
Part 865,10,2,2,8
Part 866,8,5,4,8
Part 867,8,6,3,8
Part 868,4,2,6,8
Part 869,9,8,7,8
Part 870,10,7,4,8
Part 871,10,3,3,8
Part 872,3,3,8,8
Part 873,10,5,3,8
Part 874,2,1,2,8
Part 875,6,2,2,8
Part 876,1,9,8,8
Part 877,3,9,6,8
Part 878,1,2,2,8
Part 879,4,10,3,8
Part 880,8,4,10,8
Part 881,4,9,7,8
Part 882,5,9,10,8
Part 883,6,7,5,8
Part 884,2,4,9,8
Part 885,1,2,10,8
Part 886,10,9,10,8
Part 887,9,4,7,8
Part 888,9,8,5,8
Part 889,1,2,1,8
Part 890,5,8,9,8
Part 891,7,8,4,8
Part 892,3,2,7,8
Part 893,1,2,5,8
Part 894,10,3,6,8
Part 895,5,2,5,8
Part 896,7,10,7,8
Part 897,8,5,2,8
Part 898,7,5,9,8
Part 899,9,3,2,8
Part 900,3,6,1,8
Part 901,2,6,7,8
Part 902,6,1,8,8
Part 903,5,5,9,8
Part 904,3,7,10,8
Part 905,5,9,8,8
Part 906,7,6,2,8
Part 907,1,7,4,8
Part 908,7,6,6,8
Part 909,9,3,5,8
Part 910,1,5,8,8
Part 911,9,8,5,8
Part 912,9,5,8,8
Part 913,8,6,9,8
Part 914,6,2,9,8
Part 915,1,9,5,8
Part 916,9,5,10,8
Part 917,1,2,1,8
Part 918,5,4,1,8
Part 919,3,9,10,8
Part 920,3,8,6,8
Part 921,6,8,10,8
Part 922,7,10,4,8
Part 923,5,2,5,8
Part 924,5,8,4,8
Part 925,7,4,1,8
Part 926,7,7,2,8
Part 927,8,1,6,8
Part 928,5,6,6,8
Part 929,1,3,5,8
Part 930,10,10,3,8
Part 931,7,4,9,8
Part 932,8,6,3,8
Part 933,6,2,2,8
Part 934,1,10,9,8
Part 935,6,4,2,8
Part 936,3,6,8,8
Part 937,4,4,5,8
Part 938,3,10,7,8
Part 939,9,9,3,8
Part 940,8,4,6,8
Part 941,9,10,8,8
Part 942,1,8,8,8
Part 943,6,3,3,8
Part 944,9,6,2,8
Part 945,9,10,1,8
Part 946,9,10,7,8
Part 947,10,8,2,8
Part 948,1,10,8,8
Part 949,4,9,3,8
Part 950,4,3,6,8
Part 951,3,3,8,8
Part 952,9,3,7,8
Part 953,2,10,6,8
Part 954,8,4,10,8
Part 955,2,1,1,8
Part 956,8,4,7,8
Part 957,6,10,7,8
Part 958,2,10,4,8
Part 959,4,9,6,8
Part 960,9,4,4,8
Part 961,9,5,4,8
Part 962,6,7,5,8
Part 963,3,6,9,8
Part 964,1,3,5,8
Part 965,1,4,6,8
Part 966,4,9,9,8
Part 967,1,7,1,8
Part 968,2,2,1,8
Part 969,4,6,6,8
Part 970,5,10,8,8
Part 971,10,2,4,8
Part 972,1,8,2,8
Part 973,2,2,3,8
Part 974,6,3,6,8
Part 975,8,5,6,8
Part 976,2,5,10,8
Part 977,7,9,9,8
Part 978,2,9,4,8
Part 979,4,9,2,8
Part 980,3,2,2,8
Part 981,7,10,10,8
Part 982,8,8,6,8
Part 983,8,3,8,8
Part 984,8,2,8,8
Part 985,9,6,1,8
Part 986,2,1,4,8
Part 987,3,2,8,8
Part 988,7,10,8,8
Part 989,5,1,9,8
Part 990,7,4,1,8
Part 991,3,4,9,8
Part 992,3,5,10,8
Part 993,3,8,1,8
Part 994,1,10,1,8
Part 995,8,7,8,8
Part 996,8,2,8,8
Part 997,9,5,3,8
Part 998,10,10,6,8
Part 999,1,2,1,8
Part 1000,1,7,8,8
Part 1,7,3,10,9
Part 2,4,7,7,9
Part 3,8,10,3,9
Part 4,3,7,5,9
Part 5,1,3,3,9
Part 6,9,7,10,9
Part 7,4,5,2,9
Part 8,2,1,1,9
Part 9,7,6,2,9
Part 10,10,9,10,9
Part 11,7,8,3,9
Part 12,9,3,2,9
Part 13,4,8,2,9
Part 14,5,4,5,9
Part 15,1,2,6,9
Part 16,9,3,2,9
Part 17,6,5,9,9
Part 18,4,6,7,9
Part 19,4,10,1,9
Part 20,8,9,5,9
Part 21,2,8,8,9
Part 22,7,5,2,9
Part 23,9,1,7,9
Part 24,3,5,9,9
Part 25,1,10,6,9
Part 26,1,5,4,9
Part 27,4,3,9,9
Part 28,7,4,7,9
Part 29,4,9,4,9
Part 30,6,1,7,9
Part 31,5,1,10,9
Part 32,5,6,3,9
Part 33,9,9,5,9
Part 34,5,4,1,9
Part 35,8,9,8,9
Part 36,3,6,8,9
Part 37,7,7,8,9
Part 38,10,3,2,9
Part 39,4,1,6,9
Part 40,2,1,5,9
Part 41,10,1,7,9
Part 42,3,7,1,9
Part 43,1,2,7,9
Part 44,6,8,1,9
Part 45,8,1,5,9
Part 46,10,1,5,9
Part 47,9,3,4,9
Part 48,3,8,9,9
Part 49,3,4,7,9
Part 50,4,9,8,9
Part 51,2,2,10,9
Part 52,7,10,8,9
Part 53,1,8,9,9
Part 54,8,7,8,9
Part 55,10,2,1,9
Part 56,1,7,5,9
Part 57,8,8,6,9
Part 58,7,9,7,9
Part 59,4,4,2,9
Part 60,5,7,5,9
Part 61,1,2,9,9
Part 62,1,9,4,9
Part 63,4,5,1,9
Part 64,4,1,2,9
Part 65,8,9,6,9
Part 66,10,8,6,9
Part 67,5,7,4,9
Part 68,2,5,9,9
Part 69,10,7,8,9
Part 70,4,10,2,9
Part 71,3,5,6,9
Part 72,8,9,4,9
Part 73,7,1,8,9
Part 74,5,2,1,9
Part 75,5,1,8,9
Part 76,5,7,4,9
Part 77,2,1,10,9
Part 78,6,3,1,9
Part 79,7,1,10,9
Part 80,3,8,7,9
Part 81,3,5,3,9
Part 82,10,9,10,9
Part 83,9,8,9,9
Part 84,3,10,5,9
Part 85,8,5,7,9
Part 86,2,5,8,9
Part 87,8,9,7,9
Part 88,9,3,6,9
Part 89,4,8,4,9
Part 90,5,8,7,9
Part 91,4,6,2,9
Part 92,6,5,6,9
Part 93,4,1,8,9
Part 94,10,1,9,9
Part 95,10,10,6,9
Part 96,8,1,1,9
Part 97,9,3,2,9
Part 98,6,4,1,9
Part 99,8,8,9,9
Part 100,10,1,9,9
Part 101,10,2,8,9
Part 102,10,1,3,9
Part 103,7,4,10,9
Part 104,2,2,2,9
Part 105,1,4,9,9
Part 106,4,1,2,9
Part 107,8,7,9,9
Part 108,4,9,8,9
Part 109,6,5,4,9
Part 110,4,4,2,9
Part 111,1,10,4,9
Part 112,5,5,8,9
Part 113,1,1,2,9
Part 114,1,1,2,9
Part 115,10,6,2,9
Part 116,1,10,10,9
Part 117,2,2,5,9
Part 118,9,7,5,9
Part 119,2,8,2,9
Part 120,2,4,9,9
Part 121,2,5,8,9
Part 122,4,10,5,9
Part 123,8,4,9,9
Part 124,1,4,7,9
Part 125,1,10,5,9
Part 126,1,4,4,9
Part 127,9,6,2,9
Part 128,6,6,2,9
Part 129,8,6,3,9
Part 130,1,8,1,9
Part 131,7,8,5,9
Part 132,5,4,4,9
Part 133,4,5,3,9
Part 134,2,10,1,9
Part 135,9,3,8,9
Part 136,10,10,3,9
Part 137,7,4,6,9
Part 138,6,5,10,9
Part 139,8,5,6,9
Part 140,6,7,8,9
Part 141,9,3,3,9
Part 142,3,8,9,9
Part 143,3,1,3,9
Part 144,3,8,3,9
Part 145,8,7,5,9
Part 146,4,9,8,9
Part 147,6,1,5,9
Part 148,3,9,1,9
Part 149,8,3,4,9
Part 150,5,7,6,9
Part 151,9,9,5,9
Part 152,8,9,2,9
Part 153,9,5,6,9
Part 154,4,2,4,9
Part 155,1,3,4,9
Part 156,8,2,9,9
Part 157,1,8,10,9
Part 158,1,6,8,9
Part 159,9,8,6,9
Part 160,6,2,4,9
Part 161,8,8,6,9
Part 162,7,3,10,9
Part 163,1,7,2,9
Part 164,2,4,5,9
Part 165,4,9,1,9
Part 166,2,8,1,9
Part 167,10,10,8,9
Part 168,6,5,6,9
Part 169,5,4,5,9
Part 170,9,10,1,9
Part 171,8,2,6,9
Part 172,7,9,4,9
Part 173,1,3,4,9
Part 174,8,4,4,9
Part 175,2,9,5,9
Part 176,5,7,4,9
Part 177,8,8,10,9
Part 178,2,9,5,9
Part 179,2,8,1,9
Part 180,5,5,2,9
Part 181,7,1,10,9
Part 182,9,1,6,9
Part 183,7,4,3,9
Part 184,9,9,2,9
Part 185,10,7,3,9
Part 186,10,9,8,9
Part 187,2,7,10,9
Part 188,2,7,9,9
Part 189,3,5,5,9
Part 190,3,9,9,9
Part 191,2,8,3,9
Part 192,10,5,6,9
Part 193,6,9,7,9
Part 194,7,3,8,9
Part 195,4,10,7,9
Part 196,7,10,10,9
Part 197,6,6,8,9
Part 198,10,5,3,9
Part 199,3,5,8,9
Part 200,7,1,1,9
Part 201,2,8,2,9
Part 202,8,7,3,9
Part 203,7,4,10,9
Part 204,5,1,3,9
Part 205,7,7,1,9
Part 206,8,3,1,9
Part 207,5,10,7,9
Part 208,3,10,8,9
Part 209,2,6,9,9
Part 210,8,3,10,9
Part 211,1,10,3,9
Part 212,2,3,4,9
Part 213,5,8,10,9
Part 214,1,1,5,9
Part 215,8,8,1,9
Part 216,1,8,1,9
Part 217,5,2,4,9
Part 218,9,7,5,9
Part 219,1,1,1,9
Part 220,8,6,10,9
Part 221,5,8,9,9
Part 222,10,7,7,9
Part 223,5,3,7,9
Part 224,2,5,10,9
Part 225,8,9,1,9
Part 226,6,7,3,9
Part 227,5,6,10,9
Part 228,3,3,4,9
Part 229,9,6,2,9
Part 230,5,9,8,9
Part 231,10,5,5,9
Part 232,4,2,1,9
Part 233,1,7,7,9
Part 234,6,7,10,9
